task_id,method_id,resolution,precision_class,pair_uid,status,pose_valid,correspondence_count,rotation_error_deg,translation_error_deg,joint_pose_error_deg
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_457a4cfe3703a7b4641b8c5a,completed,True,10000,146.3030223136747,65.14645698317443,146.3030223136747
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_45d2f0617bd188783d4d15e6,completed,True,10000,79.15002217472876,50.688582774107175,79.15002217472876
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_45dcc9973373f5bae1cb091d,completed,True,10000,4.281466188592128,3.475735048467909,4.281466188592128
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_47cb020efccf8d3571bc3bfb,completed,True,10000,85.01798254392028,23.773634138053524,85.01798254392028
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_4a9a12f5ffd0e144211bd70b,completed,True,10000,1.0653911466513977,1.2384743481687732,1.2384743481687732
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_4ad39a9505c995945d4b2b26,completed,True,10000,14.893146468111576,25.50385170472255,25.50385170472255
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_4d91baa212265d011bdc6ec9,completed,True,10000,127.92712159749932,48.20222631545355,127.92712159749932
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_4f521f48940350a909d9c5e6,completed,True,10000,10.205204358786416,6.23114354978302,10.205204358786416
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_4f82875eba221e8885cf45fa,completed,True,10000,0.9373522453067944,0.4902747764158709,0.9373522453067944
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5447877e4330c7db588d11f9,completed,True,10000,1.8592977847443133,3.449942979098977,3.449942979098977
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_54f50b493edf7d9a4d015acd,completed,True,10000,0.7232087588140498,1.1110725053654382,1.1110725053654382
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5535baea89567f85d0c4de10,completed,True,10000,19.182999701266667,2.015984635017653,19.182999701266667
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5684aa80c9f334e76fe0d014,completed,True,10000,114.451165206017,71.90569207536551,114.451165206017
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5817e604e627019b5ded19dd,completed,True,10000,0.3965258937340667,1.9423917679034424,1.9423917679034424
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_583cf45d7f7464017d690e62,completed,True,10000,10.81400519832351,12.988986722289267,12.988986722289267
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_59cc5d061f722f0a730862ab,completed,True,10000,4.315782510384736,17.429463791139558,17.429463791139558
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5a93a36fced50d353f897a64,completed,True,10000,2.3777197808912467,0.3881091732575042,2.3777197808912467
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5b65cd94cd789d674a17db28,completed,True,10000,56.331940241676925,29.44909941497876,56.331940241676925
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5c6e4394be291a7170596c90,completed,True,10000,55.28497096261192,22.99794116155391,55.28497096261192
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5d1d40172048e3c3874a216f,completed,True,10000,1.7975141482411094,70.58334202656036,70.58334202656036
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_5e9b2ba30328e0d881ca6e12,completed,True,10000,8.927501313421908,4.059043446053233,8.927501313421908
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_641f41a145015e4d5da4cdf4,completed,True,10000,85.23935221982434,62.90184078965802,85.23935221982434
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_6703d572bbb1f3a7572d43b8,completed,True,10000,4.340808993934437,3.221358671297037,4.340808993934437
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_67175f31d46c550e38a0cd88,completed,True,10000,19.784088986978112,9.900758800067512,19.784088986978112
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_6823257038b82b99e9120f4f,completed,True,10000,0.2884604687602247,1.5952573699325865,1.5952573699325865
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_6bbaf59783822ed8b50329c3,completed,True,10000,0.1399804363205423,77.4774605781498,77.4774605781498
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_6e1c5f0e5147ecd5a89da318,completed,True,10000,3.641471668243036,2.9349381772430787,3.641471668243036
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_6ef33c03d7c09d41a47b3666,completed,True,10000,4.062784976872663,1.5509226140610408,4.062784976872663
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_6f55ea06040f7f8f0a364c2a,completed,True,10000,7.64683163547855,5.952828443874792,7.64683163547855
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_75ebc42507358f75df019917,completed,True,10000,45.746129058847934,84.28356997682133,84.28356997682133
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_79c176efc192dda57cc9d0ce,completed,True,10000,2.605458263891804,1.7222953801216545,2.605458263891804
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_7b36dd8c68f06b6b4dbb84e2,completed,True,10000,1.6973114255788733,1.257286003482152,1.6973114255788733
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_81650d8c9e855d26ca51f362,completed,True,10000,1.168410928072657,71.49872466166907,71.49872466166907
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_89f19002563512e8e2366d97,completed,True,10000,1.722624757966424,2.781722467929043,2.781722467929043
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_8a76d135e26fba3e407e004c,completed,True,10000,6.396414230640217,4.054033733018605,6.396414230640217
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_8ddd8f07a21fd2cb8a10f3a9,completed,True,10000,2.353744549604981,1.0191031102039492,2.353744549604981
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_90035d8217c549f0ff8e7445,completed,True,10000,6.139261005253703,5.979262079179025,6.139261005253703
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_94fa6fe077384e9b2e606a8e,completed,True,10000,35.88205395219394,14.963963180238522,35.88205395219394
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_98780593fadd524ca44b4d4b,completed,True,10000,2.1452444144125296,1.3591426647577332,2.1452444144125296
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_99757eea32d713ce3f127df3,completed,True,10000,1.84131221053046,0.9095149579637578,1.84131221053046
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_9a3812009f69770720af06bf,completed,True,10000,42.23509511325386,38.440882836118895,42.23509511325386
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_9c3cb3799e4688b842a0db4b,completed,True,10000,153.21199715038293,35.438321326216084,153.21199715038293
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_9ec4617e752eb52d753fe4d5,completed,True,10000,15.7526652199132,16.57746494348525,16.57746494348525
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_9f352fe40535f5f9d5c16bfa,completed,True,10000,161.2137379464557,38.70246254517648,161.2137379464557
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_9f5fb146ab3159b8328b0a63,completed,True,10000,158.78509649047595,85.72226970266794,158.78509649047595
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_a3666cc883263d9b67466c19,completed,True,10000,67.19578885163956,56.56328046930429,67.19578885163956
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_a810464da28e0e018430ceeb,completed,True,10000,0.8050501322171528,0.7675319872846232,0.8050501322171528
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_a9e202922ab64ad70c158f3d,completed,True,10000,61.14260049819957,4.643235362070641,61.14260049819957
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_aa94ebc5895c723b79a49f42,completed,True,10000,1.8122294403240613,1.1987225102253205,1.8122294403240613
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_ad315a6ce034f66e3ebac3a7,completed,True,10000,116.0583361728864,25.93807848776882,116.0583361728864
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_ad51acc074df389132118774,completed,True,10000,43.56552680464446,17.08340402862878,43.56552680464446
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_af7e97b4ebf6d242700e8a2e,completed,True,10000,1.1960621421313882,2.7475401166285667,2.7475401166285667
