task_id,method_id,resolution,precision_class,platform,clean_runtime_ms_median,peak_process_gpu_memory_mib_median,power_energy_per_match_j_median,clean_runtime_status,memory_status,power_status,oom_status,power_scope,clean_runtime_valid_pair_count,memory_valid_pair_count,power_valid_pair_count
sthereo_day_vis_thermal,matchanything-eloftr,256,fp32,rtx5060ti,23.019227,992.67883,1.871547,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,mp,rtx5060ti,23.710504,978.038877,1.182159,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,fp16,rtx5060ti,36.195925,1696.039828,3.110597,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,fp32,rtx5060ti,52.811405,2180.67883,6.519828,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,mp,rtx5060ti,38.107055,2078.038877,3.488676,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp16,rtx5060ti,128.899112,7454.039828,14.190407,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp32,rtx5060ti,209.700559,10472.67883,29.970407,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,mp,rtx5060ti,138.775873,10060.038877,15.599868,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,128,native,rtx5060ti,0.009232,0.581196,0.000302,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,256,native,rtx5060ti,0.981618,2.978714,0.03009,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,512,native,rtx5060ti,2.287889,3.640953,0.072027,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,1024,native,rtx5060ti,3.245697,12.121956,0.114975,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,128,native,rtx5060ti,5.64908,9.887964,0.178548,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,256,native,rtx5060ti,8.945014,40.928919,0.293026,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,512,native,rtx5060ti,14.001047,157.977015,0.540107,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,1024,native,rtx5060ti,26.923569,647.858622,1.347193,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,fp16,rtx5060ti,6.019224,166.38467,0.214481,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,fp32,rtx5060ti,6.702011,388.38467,0.387144,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,mp,rtx5060ti,6.240312,168.38467,0.257377,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,fp16,rtx5060ti,6.979584,180.38467,0.347362,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,fp32,rtx5060ti,9.624582,314.38467,0.866752,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,mp,rtx5060ti,7.457755,190.38467,0.471751,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,fp16,rtx5060ti,11.01999,290.38467,1.019298,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,fp32,rtx5060ti,21.370289,340.38467,2.863447,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,mp,rtx5060ti,15.270683,308.38467,1.714647,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp16,rtx5060ti,28.127258,682.38467,3.348714,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp32,rtx5060ti,62.126863,898.38467,9.703609,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,mp,rtx5060ti,37.1458,698.38467,4.749694,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,fp16,rtx5060ti,9.563726,166.199315,0.342285,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,fp32,rtx5060ti,10.659826,388.198363,0.520194,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,mp,rtx5060ti,12.827865,168.198363,0.437459,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,fp16,rtx5060ti,9.911244,180.199315,0.443389,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,fp32,rtx5060ti,12.633653,310.198363,0.984171,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,mp,rtx5060ti,12.780603,184.198363,0.546274,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,fp16,rtx5060ti,13.250319,290.199315,0.960037,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,fp32,rtx5060ti,21.087701,338.198363,2.659425,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,mp,rtx5060ti,14.956663,300.198363,1.052264,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,fp16,rtx5060ti,27.463854,682.199315,3.198151,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,fp32,rtx5060ti,59.291129,894.198363,9.458248,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,mp,rtx5060ti,30.234167,692.198363,3.476124,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,128,fp32,thor,2642.331359,14310.452385,94.125399,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,128,mp,thor,1520.613282,13622.45265,43.209738,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,256,fp32,thor,2651.032791,14310.452385,94.845984,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,256,mp,thor,1522.66551,13622.45265,43.324932,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,512,fp32,thor,2649.35209,14310.452385,94.812871,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,512,mp,thor,1517.059466,13622.45265,43.296343,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,1024,fp32,thor,2656.850569,14310.452385,95.041604,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,dkm,1024,mp,thor,1527.05925,13622.45265,43.50546,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,fp16,thor,28.340755,422.037002,0.235008,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,fp32,thor,26.334226,712.676149,0.430984,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,mp,thor,30.714092,710.03605,0.282503,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,fp16,thor,30.961696,686.037002,0.496175,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,fp32,thor,33.895768,988.676149,0.967072,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,mp,thor,33.480027,972.03605,0.543695,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,fp16,thor,64.710274,1700.03707,1.553225,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,fp32,thor,105.628876,2162.676149,3.871563,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,mp,thor,68.937078,2068.036119,1.652245,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,fp16,thor,187.120014,7790.037059,5.721498,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,fp32,thor,402.335266,10480.676149,16.349749,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,mp,thor,208.133415,10078.036107,6.474462,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,128,fp16,thor,19.374873,184.040284,0.217364,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,128,fp32,thor,18.232558,244.679363,0.485596,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,128,mp,thor,22.498347,226.039332,0.276211,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,256,fp16,thor,21.012262,408.040284,0.454152,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,256,fp32,thor,41.439819,428.679363,1.472456,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,256,mp,thor,23.481241,458.039332,0.49995,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,512,fp16,thor,37.60799,1386.040284,1.263384,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,512,fp32,thor,142.916944,1392.679363,5.67373,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,512,mp,thor,39.778544,1450.039332,1.343422,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,1024,fp16,thor,163.227509,6908.040296,5.596448,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,1024,fp32,thor,547.925763,7528.679363,23.413061,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,loftr,1024,mp,thor,171.95882,6192.039344,5.898151,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,128,fp32,thor,116.658713,4084.806177,3.552197,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,128,mp,thor,130.080495,4104.806177,3.065222,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,256,fp32,thor,239.508771,5832.806177,8.555595,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,256,mp,thor,206.711937,5848.806177,5.639923,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,512,fp32,thor,816.933352,6094.839156,27.590569,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,512,mp,thor,559.658479,6126.839156,17.364142,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,1024,fp32,thor,5554.032829,8030.839156,182.844794,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,mast3r,1024,mp,thor,4483.170203,8394.839156,125.502448,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,fp16,thor,30.933101,424.037002,0.251551,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,fp32,thor,27.879719,714.676149,0.470049,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,mp,thor,33.368062,714.03605,0.299602,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,fp16,thor,33.521386,688.037002,0.543504,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,fp32,thor,36.170225,992.676149,1.018355,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,mp,thor,35.567421,978.03605,0.583313,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,fp16,thor,67.07021,1696.03707,1.626916,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,fp32,thor,113.960543,2180.676149,4.069909,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,mp,thor,69.323265,2074.036119,1.698095,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,fp16,thor,196.754758,7470.03707,5.913571,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,fp32,thor,441.022671,10436.676149,17.46091,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,mp,thor,213.809007,10064.036119,6.576526,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,orb-cuda,128,native,thor,1.014682,0.696476,0.005146,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,orb-cuda,256,native,thor,7.032473,2.951859,0.023983,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,orb-cuda,512,native,thor,15.835968,3.390022,0.046983,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,orb-cuda,1024,native,thor,29.583177,11.076939,0.091112,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,sift-gpu,128,native,thor,16.975116,9.91189,0.120329,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,sift-gpu,256,native,thor,25.429581,41.048304,0.208798,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,sift-gpu,512,native,thor,54.783886,158.973841,0.50543,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,sift-gpu,1024,native,thor,147.754467,651.728251,1.775079,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,fp16,thor,12.156569,134.381844,0.108371,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,fp32,thor,13.65585,230.381855,0.263543,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,mp,thor,12.299578,136.381844,0.155734,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,fp16,thor,10.669393,154.381855,0.16696,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,fp32,thor,18.810455,258.381967,0.542551,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,mp,thor,10.716544,164.381855,0.227511,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,fp16,thor,16.480013,262.381889,0.453235,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,fp32,thor,57.211783,750.381967,1.911662,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,mp,thor,22.994885,276.381889,0.749134,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,fp16,thor,53.421279,682.381901,1.741624,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,fp32,thor,145.441601,898.381967,5.963738,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,mp,thor,72.370263,698.381901,2.794354,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,fp16,thor,16.850344,134.196488,0.173067,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,fp32,thor,18.688969,230.195548,0.312675,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,mp,thor,20.954097,136.195537,0.229107,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,fp16,thor,17.641362,154.1965,0.252043,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,fp32,thor,24.717775,254.19566,0.623732,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,mp,thor,21.315016,158.195548,0.309321,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,fp16,thor,20.892823,262.196534,0.541832,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,fp32,thor,65.690758,748.195671,2.037239,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,mp,thor,24.862249,270.195582,0.618916,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,fp16,thor,62.777343,672.196546,1.956461,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,fp32,thor,156.454728,782.195671,6.494478,valid,valid,valid,none,gpu_rail_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,mp,thor,82.520586,692.195594,2.54692,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,128,fp32,thor,2648.188725,14310.452385,94.173288,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,128,mp,thor,1521.802082,13622.45265,43.393883,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,256,fp32,thor,2653.666207,14310.452385,94.913096,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,256,mp,thor,1530.013361,13622.45265,43.42917,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,512,fp32,thor,2660.284846,14310.452385,94.765613,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,512,mp,thor,1531.454047,13622.45265,43.483113,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,1024,fp32,thor,2676.005511,14310.452385,95.217677,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,1024,mp,thor,1550.212078,13622.45265,43.694472,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,128,fp16,thor,28.44401,422.037002,0.264582,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,128,fp32,thor,27.313442,712.676149,0.545184,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,128,mp,thor,30.983012,710.03605,0.310789,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,256,fp16,thor,36.033286,686.037002,0.636426,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,256,fp32,thor,41.198131,988.676149,1.367964,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,256,mp,thor,38.42626,972.03605,0.688786,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,512,fp16,thor,85.805062,1700.03707,2.024561,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,512,fp32,thor,139.740882,2162.676149,5.107978,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,512,mp,thor,90.853744,2068.036119,2.177825,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,1024,fp16,thor,271.390143,7790.037059,8.230627,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,1024,fp32,thor,589.964266,10480.676149,23.434406,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,1024,mp,thor,308.384736,10078.036107,9.49743,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,128,fp16,thor,19.266842,184.040284,0.249337,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,128,fp32,thor,19.1779,244.679363,0.561535,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,128,mp,thor,22.215355,226.039332,0.311795,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,256,fp16,thor,20.863684,408.040284,0.52322,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,256,fp32,thor,54.348202,428.679363,2.038903,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,256,mp,thor,23.11127,458.039332,0.577773,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,512,fp16,thor,52.580117,1386.040284,1.813519,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,512,fp32,thor,200.014011,1392.679363,8.055551,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,512,mp,thor,56.152793,1450.039332,1.884345,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,1024,fp16,thor,235.867289,6908.040296,8.104139,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,1024,fp32,thor,771.352545,7528.679363,33.444824,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,1024,mp,thor,254.271015,6192.039344,8.728459,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,128,fp32,thor,128.74757,4084.806177,3.956684,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,128,mp,thor,143.944101,4104.806177,3.486873,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,256,fp32,thor,308.657893,5832.806177,10.858555,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,256,mp,thor,254.678324,5848.806177,7.18222,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,512,fp32,thor,1289.592634,6094.839156,43.446396,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,512,mp,thor,946.009065,6126.839156,27.837187,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,1024,fp32,thor,9915.642071,8030.839156,326.125298,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,1024,mp,thor,8190.654799,8394.839156,225.857952,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,128,fp16,thor,31.088184,424.037002,0.285389,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,128,fp32,thor,29.058615,714.676149,0.58261,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,128,mp,thor,33.873466,714.03605,0.326119,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,256,fp16,thor,38.792851,688.037002,0.696191,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,256,fp32,thor,44.009221,992.676149,1.449993,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,256,mp,thor,41.312245,978.03605,0.741238,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,512,fp16,thor,87.381562,1696.03707,2.147203,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,512,fp32,thor,158.533946,2180.676149,5.584787,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,512,mp,thor,90.310641,2074.036119,2.317624,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,1024,fp16,thor,299.172538,7470.03707,8.575966,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,1024,fp32,thor,660.070743,10436.676149,24.952307,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,matchanything-eloftr,1024,mp,thor,333.424623,10064.036119,9.705232,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,orb-cuda,128,native,thor,1.577188,0.754337,0.007546,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,orb-cuda,256,native,thor,6.262366,2.974808,0.020991,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,orb-cuda,512,native,thor,10.19922,3.669029,0.031305,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,orb-cuda,1024,native,thor,19.919857,12.343391,0.067519,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,sift-gpu,128,native,thor,14.627191,9.868189,0.102689,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,sift-gpu,256,native,thor,19.858187,40.83639,0.157761,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,sift-gpu,512,native,thor,30.388482,157.50387,0.297222,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,sift-gpu,1024,native,thor,52.56164,646.230936,0.667115,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,superpoint-lightglue,128,fp16,thor,13.879108,134.381844,0.128684,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,superpoint-lightglue,128,fp32,thor,15.294602,230.381855,0.334916,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,superpoint-lightglue,128,mp,thor,12.304064,136.381844,0.169993,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,superpoint-lightglue,256,fp16,thor,14.380098,154.381855,0.222859,valid,valid,valid,none,gpu_rail_power,4,4,4
sthereo_day_night_thermal_thermal,superpoint-lightglue,256,fp32,thor,24.993362,258.381967,0.754578,valid,valid,valid,none,gpu_rail_power,4,4,4
