task_id,method_id,resolution,precision_class,n_pairs,pose_valid,pose_auc_5,pose_auc_10,pose_auc_20,success_count_5,success_count_10,success_count_20
sthereo_day_night_vis_vis,orb-cuda,512,native,100,99,0.0,0.0,1.3953803735281096,0,0,4
sthereo_day_night_vis_vis,orb-cuda,1024,native,100,99,0.0,0.0,0.9869488091016984,0,0,3
sthereo_day_night_vis_vis,sift-gpu,128,native,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_night_vis_vis,sift-gpu,256,native,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_night_vis_vis,sift-gpu,512,native,100,6,0.0,0.0,0.0,0,0,0
sthereo_day_night_vis_vis,sift-gpu,1024,native,100,18,0.0,0.6503604740201147,0.8251802370100574,0,1,1
sthereo_day_night_vis_vis,superpoint-lightglue,128,fp16,100,34,0.0,0.0,1.705895361810846,0,0,5
sthereo_day_night_vis_vis,superpoint-lightglue,128,fp32,100,36,0.0,0.0,1.7242037881186372,0,0,5
sthereo_day_night_vis_vis,superpoint-lightglue,128,mp,100,32,0.0,0.0,1.4504729886946397,0,0,4
sthereo_day_night_vis_vis,superpoint-lightglue,256,fp16,100,44,0.600056168251092,1.7894492946732388,4.993862010640669,1,5,10
sthereo_day_night_vis_vis,superpoint-lightglue,256,fp32,100,44,0.0,2.3389232931044788,5.692891315453719,0,6,11
sthereo_day_night_vis_vis,superpoint-lightglue,256,mp,100,42,0.0,1.1546071663965878,4.015330527495708,0,4,10
sthereo_day_night_vis_vis,superpoint-lightglue,512,fp16,100,48,0.0,1.1889705838206148,3.895771306337324,0,3,8
sthereo_day_night_vis_vis,superpoint-lightglue,512,fp32,100,51,0.5646771929598572,0.7823385964799286,3.4890005565140094,1,1,9
sthereo_day_night_vis_vis,superpoint-lightglue,512,mp,100,52,0.5646771929598572,2.1124685539972496,5.176432184994988,1,4,10
sthereo_day_night_vis_vis,superpoint-lightglue,1024,fp16,100,51,0.0,1.235542894200033,3.6553311936386015,0,3,8
sthereo_day_night_vis_vis,superpoint-lightglue,1024,fp32,100,52,0.0,0.781966482101167,3.62137515864142,0,3,8
sthereo_day_night_vis_vis,superpoint-lightglue,1024,mp,100,52,0.0,0.7587585714351841,2.542018689151928,0,2,5
sthereo_day_night_vis_vis,superpoint-superglue,128,fp16,100,69,0.0,0.0,3.129770093302108,0,0,12
sthereo_day_night_vis_vis,superpoint-superglue,128,fp32,100,67,0.0,0.5269236407063661,3.716817052960853,0,1,14
sthereo_day_night_vis_vis,superpoint-superglue,128,mp,100,63,0.0,0.75484127434988,4.553223139462468,0,2,13
sthereo_day_night_vis_vis,superpoint-superglue,256,fp16,100,74,0.7845629550397869,1.7194685277085269,3.517792275064444,1,3,11
sthereo_day_night_vis_vis,superpoint-superglue,256,fp32,100,73,1.0137933087117232,2.222032372256772,5.144384983579471,2,4,12
sthereo_day_night_vis_vis,superpoint-superglue,256,mp,100,75,0.0,1.1029621883759306,3.061909539994993,0,2,11
sthereo_day_night_vis_vis,superpoint-superglue,512,fp16,100,57,0.0,1.5080022505687565,4.568084248169335,0,4,10
sthereo_day_night_vis_vis,superpoint-superglue,512,fp32,100,56,0.0,1.4024672059452337,5.714963648127795,0,5,15
sthereo_day_night_vis_vis,superpoint-superglue,512,mp,100,55,0.0,2.083747506353618,6.39874337966226,0,5,17
sthereo_day_night_vis_vis,superpoint-superglue,1024,fp16,100,31,0.0,0.7496983834933596,1.3816396128346444,0,1,3
sthereo_day_night_vis_vis,superpoint-superglue,1024,fp32,100,30,0.0,0.527732518099714,1.4649533087007405,0,1,3
sthereo_day_night_vis_vis,superpoint-superglue,1024,mp,100,30,0.5168583446452083,1.3771092816816937,2.188554640840847,1,3,3
sthereo_day_vis_thermal,dkm,128,fp32,100,100,3.5266892395619407,17.552567855234546,34.448451986138096,17,44,54
sthereo_day_vis_thermal,dkm,128,mp,100,100,2.3573953949742767,15.089557676493987,32.62929274090121,12,42,56
sthereo_day_vis_thermal,dkm,256,fp32,100,100,10.088915597239092,36.66458190347976,55.618473832961065,54,69,78
sthereo_day_vis_thermal,dkm,256,mp,100,100,9.462737651981588,35.72079175623542,55.992822087773895,49,70,79
sthereo_day_vis_thermal,dkm,512,fp32,100,100,11.108427147198917,42.90997682904261,62.39663175075153,65,80,83
sthereo_day_vis_thermal,dkm,512,mp,100,100,11.179247492607807,41.983166933916735,62.751891161892445,64,78,86
sthereo_day_vis_thermal,dkm,1024,fp32,100,100,9.731119722857423,39.86501610847933,58.63726624737582,57,74,80
sthereo_day_vis_thermal,dkm,1024,mp,100,100,9.276056030174365,39.659248150920895,60.03050605496731,54,77,83
sthereo_day_vis_thermal,efficientloftr,128,fp16,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,efficientloftr,128,fp32,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,efficientloftr,128,mp,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,efficientloftr,256,fp16,100,100,2.631119227757895,15.489309365289287,27.19660626604781,19,32,42
sthereo_day_vis_thermal,efficientloftr,256,fp32,100,100,4.264687590424895,15.515765332861005,27.303315126937346,23,32,43
sthereo_day_vis_thermal,efficientloftr,256,mp,100,100,3.270875936165834,15.231247312212298,27.186126889315403,16,31,45
sthereo_day_vis_thermal,efficientloftr,512,fp16,100,100,6.173529810646727,26.86626144670629,43.942794907638536,37,55,66
sthereo_day_vis_thermal,efficientloftr,512,fp32,100,100,6.16136485176879,26.596127652586222,44.30172849178315,33,55,65
sthereo_day_vis_thermal,efficientloftr,512,mp,100,100,8.046648292581917,33.88026629959841,52.93098455378234,44,66,75
sthereo_day_vis_thermal,efficientloftr,1024,fp16,100,100,3.372013356278567,15.144297152051196,26.766939814704887,17,31,43
sthereo_day_vis_thermal,efficientloftr,1024,fp32,100,100,1.3068124802288323,6.652888927313086,17.791789644186572,5,18,36
sthereo_day_vis_thermal,efficientloftr,1024,mp,100,100,1.2579751250729454,9.12162591351441,19.0162988922756,7,22,34
sthereo_day_vis_thermal,loftr,128,fp16,100,78,0.6909861749285472,2.030415072096845,6.80638688965445,1,6,18
sthereo_day_vis_thermal,loftr,128,fp32,100,80,0.69155648000799,1.6917858131193058,7.398432158231816,1,5,19
sthereo_day_vis_thermal,loftr,128,mp,100,78,0.6912989051164343,2.101255248238986,6.999040276472951,1,6,17
sthereo_day_vis_thermal,loftr,256,fp16,100,100,3.629198954623245,15.828396596536018,26.326120453698262,20,31,41
sthereo_day_vis_thermal,loftr,256,fp32,100,100,3.0426291636937868,14.0672041387929,23.82800372034013,16,29,39
sthereo_day_vis_thermal,loftr,256,mp,100,100,2.879581923963929,14.840263438622136,26.15511744124378,18,31,43
sthereo_day_vis_thermal,loftr,512,fp16,100,100,8.452812209955777,29.24660952624351,43.90589089625369,44,53,62
sthereo_day_vis_thermal,loftr,512,fp32,100,100,8.67234188618093,33.90805327901704,50.45568373401812,53,64,69
sthereo_day_vis_thermal,loftr,512,mp,100,100,7.635877789602678,28.53590100972797,43.32369226757972,41,53,63
sthereo_day_vis_thermal,loftr,1024,fp16,100,100,1.7253882100809783,4.361063965529703,8.02082542263143,6,8,15
sthereo_day_vis_thermal,loftr,1024,fp32,100,100,1.2094712379831305,2.846718479532589,6.746945902822012,3,5,14
sthereo_day_vis_thermal,loftr,1024,mp,100,100,0.8992806029932721,3.571661286921689,9.129393296769774,3,8,17
sthereo_day_vis_thermal,mast3r,128,fp32,100,76,0.0,1.5916477212741542,4.922858121470288,0,4,12
sthereo_day_vis_thermal,mast3r,128,mp,100,76,0.0,1.690388110346862,4.676662773291239,0,4,11
sthereo_day_vis_thermal,mast3r,256,fp32,100,79,1.9301104180442472,7.372909646522243,12.826690123362477,7,15,21
sthereo_day_vis_thermal,mast3r,256,mp,100,79,1.3184186762195529,5.504994882305099,10.078603478722467,6,11,16
sthereo_day_vis_thermal,mast3r,512,fp32,100,100,8.431241810209093,30.381162225863267,47.939847316269365,45,59,69
sthereo_day_vis_thermal,mast3r,512,mp,100,100,8.4389427205776,30.65306127230548,47.74848839587397,45,59,70
sthereo_day_vis_thermal,mast3r,1024,fp32,100,99,0.0,0.0,0.8959270936972771,0,0,2
sthereo_day_vis_thermal,mast3r,1024,mp,100,99,0.0,0.0,0.7219961328261654,0,0,2
sthereo_day_vis_thermal,matchanything-eloftr,128,fp16,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,matchanything-eloftr,128,fp32,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,matchanything-eloftr,128,mp,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,matchanything-eloftr,256,fp16,100,99,2.02253118640403,8.072205065054092,18.319505807844745,8,17,39
sthereo_day_vis_thermal,matchanything-eloftr,256,fp32,100,99,1.5056818598779798,10.576169869925977,22.87837610221822,11,24,41
sthereo_day_vis_thermal,matchanything-eloftr,256,mp,100,99,1.80066672531101,8.720438820029194,20.145205426381303,10,19,42
sthereo_day_vis_thermal,matchanything-eloftr,512,fp16,100,100,2.721940640170988,10.20921158841722,18.91220965793564,14,21,32
sthereo_day_vis_thermal,matchanything-eloftr,512,fp32,100,100,2.191277465604042,10.072612776955056,20.40922525418729,13,20,39
sthereo_day_vis_thermal,matchanything-eloftr,512,mp,100,100,2.489793643140448,9.943985881977497,18.59073011329117,11,23,30
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp16,100,96,7.03237442874972,25.183894368911297,37.48309339665362,40,46,53
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp32,100,97,6.127626965913134,22.941300278259387,36.21473186494198,37,43,52
sthereo_day_vis_thermal,matchanything-eloftr,1024,mp,100,96,7.27414395360215,26.63143685974141,38.72979873550909,40,48,54
sthereo_day_vis_thermal,orb-cuda,128,native,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,orb-cuda,256,native,100,100,0.0,0.5349627253119654,1.288309710709172,0,1,3
sthereo_day_vis_thermal,orb-cuda,512,native,100,100,0.0,0.0,1.000296853856756,0,0,2
sthereo_day_vis_thermal,orb-cuda,1024,native,100,100,0.0,0.0,0.5575309271958756,0,0,1
sthereo_day_vis_thermal,sift-gpu,128,native,100,0,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,sift-gpu,256,native,100,8,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,sift-gpu,512,native,100,49,0.0,0.0,0.9260650460494196,0,0,2
sthereo_day_vis_thermal,sift-gpu,1024,native,100,62,0.0,0.0,0.0,0,0,0
sthereo_day_vis_thermal,superpoint-lightglue,128,fp16,100,41,0.0,1.3038838489011324,2.926203504937948,0,3,5
sthereo_day_vis_thermal,superpoint-lightglue,128,fp32,100,39,0.0,1.149220017169705,2.074610008584852,0,3,3
sthereo_day_vis_thermal,superpoint-lightglue,128,mp,100,40,0.0,0.7955268558110083,2.62559983828839,0,2,6
sthereo_day_vis_thermal,superpoint-lightglue,256,fp16,100,93,1.3112937935655058,6.054442074579593,15.281427438764474,5,16,32
sthereo_day_vis_thermal,superpoint-lightglue,256,fp32,100,92,0.8194892629388986,4.343064220390072,12.616259002175262,3,16,25
sthereo_day_vis_thermal,superpoint-lightglue,256,mp,100,93,0.7798534335983989,4.736890085803096,14.096743775758524,2,17,28
sthereo_day_vis_thermal,superpoint-lightglue,512,fp16,100,98,5.8258220751852345,27.53617817971699,44.97108947018593,33,55,68
sthereo_day_vis_thermal,superpoint-lightglue,512,fp32,100,98,5.509472384880537,22.848628251419008,38.27718057222408,32,44,60
sthereo_day_vis_thermal,superpoint-lightglue,512,mp,100,98,6.3405822218933,24.091665059878306,39.47783429525448,33,47,60
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp16,100,97,8.507324862130142,33.734134437463446,50.9206064945874,47,63,70
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp32,100,97,8.918135712183007,36.08800469144992,55.04567655567924,54,66,77
sthereo_day_vis_thermal,superpoint-lightglue,1024,mp,100,96,8.87310389459445,34.74788225622783,52.47958678670406,47,66,73
sthereo_day_vis_thermal,superpoint-superglue,128,fp16,100,91,0.5771286721875526,2.734057514895954,8.230008991292161,1,7,21
sthereo_day_vis_thermal,superpoint-superglue,128,fp32,100,91,0.5771286721875526,2.842815598098574,8.189425460601036,1,7,22
sthereo_day_vis_thermal,superpoint-superglue,128,mp,100,92,0.5771286721875526,2.624723934401845,7.255925938401186,1,6,18
sthereo_day_vis_thermal,superpoint-superglue,256,fp16,100,100,2.675465755181352,13.662417936275812,25.886618045501454,17,31,47
sthereo_day_vis_thermal,superpoint-superglue,256,fp32,100,100,2.3322491341656657,12.272743830894123,23.13872452592587,10,27,38
sthereo_day_vis_thermal,superpoint-superglue,256,mp,100,100,2.1683785041969275,11.47286151062229,23.621802193176723,9,28,41
sthereo_day_vis_thermal,superpoint-superglue,512,fp16,100,99,6.260811067065619,30.71156818811089,50.265386336680486,42,63,74
sthereo_day_vis_thermal,superpoint-superglue,512,fp32,100,99,7.711928701798816,34.08735742023153,53.23730490339933,50,66,75
sthereo_day_vis_thermal,superpoint-superglue,512,mp,100,99,9.21799176260209,35.95352970837159,53.88709020307972,52,67,76
sthereo_day_vis_thermal,superpoint-superglue,1024,fp16,100,97,8.694396913757775,34.53254741145478,52.06426694967002,51,65,72
sthereo_day_vis_thermal,superpoint-superglue,1024,fp32,100,96,8.838692616117442,34.315874285920145,52.62338257297701,52,64,75
sthereo_day_vis_thermal,superpoint-superglue,1024,mp,100,96,8.158246481233302,33.63033480794442,51.62093428211279,51,62,73
